ID_XBXXZ	Name_XBXXZ	Level_XBXXZ	Type_XBXXZ	MaxNum_XBXXZ	Quality_XBXXZ	AutoSell_XBXXZ	Use_XBXXZ	BuyPrice_XBXXZ	GoldPrice_XBXXZ	GongDe_XBXXZ	Recovery_XBXXZ	Desc_XBXXZ	Legend_XBXXZ	Icon_XBXXZ	MinAttack_XBXXZ	MaxAttack_XBXXZ	MinDefence_XBXXZ	MaxDefence_XBXXZ	MinWAttack_XBXXZ	MaxWAttack_XBXXZ	MinMAttack_XBXXZ	MaxMAttack_XBXXZ	MinGAttack_XBXXZ	MaxGAttack_XBXXZ	MinPAttack_XBXXZ	MaxPAttack_XBXXZ	MinDodge_XBXXZ	MaxDodge_XBXXZ	MinBang_XBXXZ	MaxBang_XBXXZ	MinASpeed_XBXXZ	MaxASpeed_XBXXZ	MinMSpeed_XBXXZ	MaxMSpeed_XBXXZ	MinAntiMine_XBXXZ	MaxAntiMine_XBXXZ	Body_XBXXZ	Soul_XBXXZ	UseLimit_XBXXZ
2948	[真]长生诀十二卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十二卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1061																								
2949	[真]长生诀十三卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十三卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1062																								
2950	[真]长生诀十四卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十四卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1063																								
2951	[真]长生诀十五卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十五卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1064																								
2952	[真]长生诀十六卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十六卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1065																								
2953	[真]长生诀十七卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十七卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1066																								
2954	[真]长生诀十八卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[真]《无名秘诀十八卷》。本卷内容开始触碰天道边缘，很有推演的价值。		153	1067																								
2955	[玄]长生诀第一卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第一卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1068																								
2956	[玄]长生诀第二卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第二卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1069																								
2957	[玄]长生诀第三卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第三卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1070																								
2958	[玄]长生诀第四卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第四卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1071																								
2959	[玄]长生诀第五卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第五卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1072																								
2960	[玄]长生诀第六卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第六卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1073																								
2961	[玄]长生诀第七卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第七卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1074																								
2962	[玄]长生诀第八卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第八卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1075																								
2963	[玄]长生诀第九卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第九卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1076																								
2964	[玄]长生诀第十卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀第十卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1077																								
2965	[玄]长生诀十一卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十一卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1078																								
2966	[玄]长生诀十二卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十二卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1079																								
2967	[玄]长生诀十三卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十三卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1080																								
2968	[玄]长生诀十四卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十四卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1081																								
2969	[玄]长生诀十五卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十五卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1082																								
2970	[玄]长生诀十六卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十六卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1083																								
2971	[玄]长生诀十七卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十七卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1084																								
2972	[玄]长生诀十八卷		10	1	11		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《长生诀十八卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1085																								
2973	[真]无名秘诀第一卷		10	1	7		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第一卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1086																								
2974	[真]无名秘诀第二卷		10	1	8		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第二卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1087																								
2975	[真]无名秘诀第三卷		10	1	9		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第三卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1088																								
2976	[真]无名秘诀第四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第四卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1089																								
2977	[真]无名秘诀第五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第五卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1090																								
2978	[真]无名秘诀第六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第六卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1091																								
2979	[真]无名秘诀第七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第七卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1092																								
2980	[真]无名秘诀第八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第八卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1093																								
2981	[真]无名秘诀第九卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第九卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1094																								
2982	[真]无名秘诀第十卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第十卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1095																								
2983	[真]无名秘诀十一卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十一卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1096																								
2984	[真]无名秘诀十二卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十二卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1097																								
2985	[真]无名秘诀十三卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十三卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1098																								
2986	[真]无名秘诀十四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十四卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1099																								
2987	[真]无名秘诀十五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十五卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1100																								
2988	[真]无名秘诀十六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十六卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1101																								
2989	[真]无名秘诀十七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十七卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1102																								
2990	[真]无名秘诀十八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十八卷》。本卷内容看起来平淡无奇，聊胜于无！		153	1103																								
2991	[玄]无名秘诀第一卷		10	1	7		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第一卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1104																								
2992	[玄]无名秘诀第二卷		10	1	8		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第二卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1105																								
2993	[玄]无名秘诀第三卷		10	1	9		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第三卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1106																								
2994	[玄]无名秘诀第四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第四卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1107																								
2995	[玄]无名秘诀第五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第五卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1108																								
2996	[玄]无名秘诀第六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第六卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1109																								
2997	[玄]无名秘诀第七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第七卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1110																								
2998	[玄]无名秘诀第八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第八卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1111																								
2999	[玄]无名秘诀第九卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第九卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1112																								
3000	[玄]无名秘诀第十卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀第十卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1113																								
3001	极上派信物		18	1	1		1	1000			1	极上派的门派信物，灵根达到条件时，可进入门派		290	1	1	21																						
3002	虚空寺信物		18	1	1		1	1000			1	虚空寺的门派信物，灵根达到条件时，可进入门派		290	2	2	21																						
3003	湖心派信物		18	1	1		1	1000			1	湖心派的门派信物，灵根达到条件时，可进入门派		290	3	3	21																						
3004	烈山派信物		18	1	1		1	1000			1	烈山派的门派信物，灵根达到条件时，可进入门派		290	4	4	21																						
3005	苍羽派信物		18	1	1		1	1000			1	苍羽派的门派信物，灵根达到条件时，可进入门派		290	5	5	21																						
3006	逍遥派信物		18	1	1		1	1000			1	逍遥派的门派信物，灵根达到条件时，可进入门派		290	6	1	21																						
3007	青霞派信物		18	1	1		1	1000			1	青霞派的门派信物，灵根达到条件时，可进入门派		290	7	2	21																						
3008	黄泉派信物		18	1	1		1	1000			1	黄泉派的门派信物，灵根达到条件时，可进入门派		290	8	3	21																						
3009	天心派信物		18	1	1		1	1000			1	天心派的门派信物，灵根达到条件时，可进入门派		290	9	4	21																						
3010	茅山派信物		18	1	1		1	1000			1	茅山派的门派信物，灵根达到条件时，可进入门派		290	10	5	21																						
3011	龙虎派信物		18	1	1		1	1000			1	龙虎派的门派信物，灵根达到条件时，可进入门派		290	11	1	21																						
3012	斗狂门信物		18	1	1		1	1000			1	斗狂门的门派信物，灵根达到条件时，可进入门派		290	12	2	21																						
3013	巨灵院信物		18	1	2		1	4000			1	巨灵院的门派信物，灵根达到条件时，可进入门派		290	13	3	31																						
3014	聚魔庄信物		18	1	2		1	4000			1	聚魔庄的门派信物，灵根达到条件时，可进入门派		290	14	4	31																						
3015	衔月楼信物		18	1	2		1	4000			1	衔月楼的门派信物，灵根达到条件时，可进入门派		290	15	5	31																						
3016	魁星山信物		18	1	2		1	4000			1	魁星山的门派信物，灵根达到条件时，可进入门派		290	16	1	31																						
3017	照阳山信物		18	1	2		1	4000			1	照阳山的门派信物，灵根达到条件时，可进入门派		290	17	2	31																						
3018	南紫府信物		18	1	2		1	4000			1	南紫府的门派信物，灵根达到条件时，可进入门派		290	18	3	31																						
3019	天海阁信物		18	1	2		1	4000			1	天海阁的门派信物，灵根达到条件时，可进入门派		290	19	4	31																						
3020	神农门信物		18	1	2		1	4000			1	神农门的门派信物，灵根达到条件时，可进入门派		290	20	5	31																						
3021	血煞门信物		18	1	2		1	4000			1	血煞门的门派信物，灵根达到条件时，可进入门派		290	21	1	31																						
3022	仙侣门信物		18	1	2		1	4000			1	仙侣门的门派信物，灵根达到条件时，可进入门派		290	22	2	31																						
3023	天华门信物		18	1	3		1	8000			1	天华门的门派信物，灵根达到条件时，可进入门派		290	23	3	41																						
3024	九黎门信物		18	1	3		1	8000			1	九黎门的门派信物，灵根达到条件时，可进入门派		290	24	4	41																						
3025	月音门信物		18	1	3		1	8000			1	月音门的门派信物，灵根达到条件时，可进入门派		290	25	5	41																						
3026	归一门信物		18	1	3		1	8000			1	归一门的门派信物，灵根达到条件时，可进入门派		290	26	1	41																						
3027	五行门信物		18	1	3		1	8000			1	五行门的门派信物，灵根达到条件时，可进入门派		290	27	2	41																						
3028	潜龙门信物		18	1	3		1	8000			1	潜龙门的门派信物，灵根达到条件时，可进入门派		290	28	3	41																						
3029	神意门信物		18	1	3		1	8000			1	神意门的门派信物，灵根达到条件时，可进入门派		290	29	4	41																						
3030	寒毒门信物		18	1	3		1	8000			1	寒毒门的门派信物，灵根达到条件时，可进入门派		290	30	5	41																						
3031	青羽门信物		18	1	3		1	8000			1	青羽门的门派信物，灵根达到条件时，可进入门派		290	31	1	41																						
3032	古月门信物		18	1	3		1	8000			1	古月门的门派信物，灵根达到条件时，可进入门派		290	32	2	41																						
3033	斩棘门信物		18	1	3		1	8000			1	斩棘门的门派信物，灵根达到条件时，可进入门派		290	33	3	41																						
3034	菩提门信物		18	1	3		1	8000			1	菩提门的门派信物，灵根达到条件时，可进入门派		290	34	4	41																						
3035	风清门信物		18	1	3		1	8000			1	风清门的门派信物，灵根达到条件时，可进入门派		290	35	5	41																						
3036	无极门信物		18	1	3		1	8000			1	无极门的门派信物，灵根达到条件时，可进入门派		290	36	1	41																						
3037	天音寺信物		18	1	4		1	12000			1	天音寺的门派信物，灵根达到条件时，可进入门派		290	37	2	51																						
3038	灵门寺信物		18	1	4		1	12000			1	灵门寺的门派信物，灵根达到条件时，可进入门派		290	38	3	51																						
3039	法华寺信物		18	1	4		1	12000			1	法华寺的门派信物，灵根达到条件时，可进入门派		290	39	4	51																						
3040	金顶寺信物		18	1	4		1	12000			1	金顶寺的门派信物，灵根达到条件时，可进入门派		290	40	5	51																						
3041	独尊宫信物		18	1	4		1	12000			1	独尊宫的门派信物，灵根达到条件时，可进入门派		290	41	1	51																						
3042	九煞殿信物		18	1	4		1	12000			1	九煞殿的门派信物，灵根达到条件时，可进入门派		290	42	2	51																						
3043	伏龙寺信物		18	1	4		1	12000			1	伏龙寺的门派信物，灵根达到条件时，可进入门派		290	43	3	51																						
3044	玄音阁信物		18	1	4		1	12000			1	玄音阁的门派信物，灵根达到条件时，可进入门派		290	44	4	51																						
3045	落日谷信物		18	1	4		1	12000			1	落日谷的门派信物，灵根达到条件时，可进入门派		290	45	5	51																						
3046	生死门信物		18	1	4		1	12000			1	生死门的门派信物，灵根达到条件时，可进入门派		290	46	1	51																						
3047	隐神谷信物		18	1	4		1	12000			1	隐神谷的门派信物，灵根达到条件时，可进入门派		290	47	2	51																						
3048	合欢派信物		18	1	5		1				1	合欢派的门派信物，灵根达到条件时，可进入门派		290	48	3	61																						
3049	碧云轩信物		18	1	5		1				1	碧云轩的门派信物，灵根达到条件时，可进入门派		290	49	4	61																						
3050	焚香谷信物		18	1	5		1				1	焚香谷的门派信物，灵根达到条件时，可进入门派		290	50	4	61																						
3051	灵寂洞信物		18	1	5		1				1	灵寂洞的门派信物，灵根达到条件时，可进入门派		290	51	1	61																						
3052	无心阁信物		18	1	5		1				1	无心阁的门派信物，灵根达到条件时，可进入门派		290	52	2	61																						
3053	无为道信物		18	1	5		1				1	无为道的门派信物，灵根达到条件时，可进入门派		290	53	3	61																						
3054	上清道信物		18	1	5		1				1	上清道的门派信物，灵根达到条件时，可进入门派		290	54	4	61																						
3055	天师道信物		18	1	5		1				1	天师道的门派信物，灵根达到条件时，可进入门派		290	55	5	61																						
3056	恶魔谷信物		18	1	6		1				1	恶魔谷的门派信物，灵根达到条件时，可进入门派		290	56	1	71																						
3057	死亡谷信物		18	1	6		1				1	死亡谷的门派信物，灵根达到条件时，可进入门派		290	57	2	71																						
3058	凌云殿信物		18	1	6		1				1	凌云殿的门派信物，灵根达到条件时，可进入门派		290	58	3	71																						
3059	云霄阁信物		18	1	6		1				1	云霄阁的门派信物，灵根达到条件时，可进入门派		290	59	4	71																						
3060	华音阁信物		18	1	6		1				1	华音阁的门派信物，灵根达到条件时，可进入门派		290	60	5	71																						
3061	天魔教信物		18	1	6		1				1	天魔教的门派信物，灵根达到条件时，可进入门派		290	61	1	71																						
3062	玄灵教信物		18	1	7		1				1	玄灵教的门派信物，灵根达到条件时，可进入门派		290	62	2	81																						
3063	浩天府信物		18	1	7		1				1	浩天府的门派信物，灵根达到条件时，可进入门派		290	63	3	81																						
3064	紫门谷信物		18	1	7		1				1	紫门谷的门派信物，灵根达到条件时，可进入门派		290	64	4	81																						
3065	碧凌谷信物		18	1	7		1				1	碧凌谷的门派信物，灵根达到条件时，可进入门派		290	65	5	81																						
3066	魔泯宫信物		18	1	7		1				1	魔泯宫的门派信物，灵根达到条件时，可进入门派		290	66	1	81																						
3067	碧宵宫信物		18	1	7		1				1	碧宵宫的门派信物，灵根达到条件时，可进入门派		290	67	2	81																						
3068	玉女宫信物		18	1	7		1				1	玉女宫的门派信物，灵根达到条件时，可进入门派		290	68	3	81																						
3069	天道宗信物		18	1	7		1				1	天道宗的门派信物，灵根达到条件时，可进入门派		290	69	4	81																						
3070	天衍宗信物		18	1	7		1				1	天衍宗的门派信物，灵根达到条件时，可进入门派		290	70	5	81																						
3071	百媚宫信物		18	1	7		1				1	百媚宫的门派信物，灵根达到条件时，可进入门派		290	71	1	81																						
3072	天鉴宗信物		18	1	8		1				1	天鉴宗的门派信物，灵根达到条件时，可进入门派		290	72	2	91																						
3073	青云门信物		18	1	8		1				1	青云门的门派信物，灵根达到条件时，可进入门派		290	73	3	91																						
3074	飘渺宗信物		18	1	8		1				1	飘渺宗的门派信物，灵根达到条件时，可进入门派		290	74	4	91																						
3075	宵水宗信物		18	1	8		1				1	宵水宗的门派信物，灵根达到条件时，可进入门派		290	75	5	91																						
3076	赤血宗信物		18	1	8		1				1	赤血宗的门派信物，灵根达到条件时，可进入门派		290	76	1	91																						
3077	嗜魔宗信物		18	1	8		1				1	嗜魔宗的门派信物，灵根达到条件时，可进入门派		290	77	2	91																						
3078	鬼王宗信物		18	1	8		1				1	鬼王宗的门派信物，灵根达到条件时，可进入门派		290	78	3	91																						
3079	紫霄宗信物		18	1	8		1				1	紫霄宗的门派信物，灵根达到条件时，可进入门派		290	79	4	91																						
3080	无极宗信物		18	1	8		1				1	无极宗的门派信物，灵根达到条件时，可进入门派		290	80	5	91																						
3081	魔神宗信物		18	1	9		1				1	魔神宗的门派信物，灵根达到条件时，可进入门派		290	81	1	101																						
3082	万佛宗信物		18	1	9		1				1	万佛宗的门派信物，灵根达到条件时，可进入门派		290	82	2	101																						
3083	五灵宗信物		18	1	9		1				1	五灵宗的门派信物，灵根达到条件时，可进入门派		290	83	3	101																						
3084	玄天宗信物		18	1	9		1				1	玄天宗的门派信物，灵根达到条件时，可进入门派		290	84	4	101																						
3085	神兽宗信物		18	1	9		1		200	2000	1	神兽宗的门派信物，土系灵根达到仙品时，可进入门派		290	85	5	101																						
3086	天阳宗信物		18	1	9		1				1	天阳宗的门派信物，灵根达到条件时，可进入门派		290	86	1	101																						
3087	玄武宗信物		18	1	9		1				1	玄武宗的门派信物，灵根达到条件时，可进入门派		290	87	2	101																						
3088	蜀山派信物		18	1	9		1				1	蜀山派的门派信物，灵根达到条件时，可进入门派		290	88	3	101																						
3089	阴罗教信物		18	1	6		1				1	阴罗教的门派信物，灵根达到条件时，可进入门派		290	89	1	61																						
3090	罗刹教信物		18	1	6		1				1	罗刹教的门派信物，灵根达到条件时，可进入门派		290	90	2	61																						
3091	七曜门信物		18	1	6		1				1	七曜门的门派信物，灵根达到条件时，可进入门派		290	91	3	61																						
3092	虹月观信物		18	1	6		1				1	虹月观的门派信物，灵根达到条件时，可进入门派		290	92	4	61																						
3093	无量宗信物		18	1	6		1				1	无量宗的门派信物，灵根达到条件时，可进入门派		290	93	5	61																						
3094	星月宗信物		18	1	6		1				1	星月宗的门派信物，灵根达到条件时，可进入门派		290	94	1	61																						
3095	朝天宫信物		18	1	6		1				1	朝天宫的门派信物，灵根达到条件时，可进入门派		290	95	2	61																						
3096	问道宗信物		18	1	6		1				1	问道宗的门派信物，灵根达到条件时，可进入门派		290	96	3	61																						
3097	清虚门信物		18	1	6		1				1	清虚门的门派信物，灵根达到条件时，可进入门派		290	97	1	61																						
3098	剑符宗信物		18	1	6		1				1	剑符宗的门派信物，灵根达到条件时，可进入门派		290	98	2	61																						
3099	御灵宗信物		18	1	6		1				1	御灵宗的门派信物，灵根达到条件时，可进入门派		290	99	3	61																						
3100	鬼灵宗信物		18	1	6		1				1	鬼灵宗的门派信物，灵根达到条件时，可进入门派		290	100	4	61																						
3101	迷月宫信物		18	1	6		1				1	迷月宫的门派信物，灵根达到条件时，可进入门派		290	101	5	61																						
3102	圣水宫信物		18	1	6		1				1	圣水宫的门派信物，灵根达到条件时，可进入门派		290	102	1	61																						
3103	万花宫信物		18	1	7		1				1	万花宫的门派信物，灵根达到条件时，可进入门派		290	103	2	71																						
3104	天星宗信物		18	1	7		1				1	天星宗的门派信物，灵根达到条件时，可进入门派		290	104	3	71																						
3105	血魂教信物		18	1	7		1				1	血魂教的门派信物，灵根达到条件时，可进入门派		290	105	1	71																						
3106	飞羽门信物		18	1	7		1				1	飞羽门的门派信物，灵根达到条件时，可进入门派		290	106	2	71																						
3107	千面宗信物		18	1	7		1				1	千面宗的门派信物，灵根达到条件时，可进入门派		290	107	3	71																						
3108	两仪宗信物		18	1	7		1				1	两仪宗的门派信物，灵根达到条件时，可进入门派		290	108	4	71																						
3109	灵虚宗信物		18	1	7		1				1	灵虚宗的门派信物，灵根达到条件时，可进入门派		290	109	5	71																						
3110	血河教信物		18	1	7		1				1	血河教的门派信物，灵根达到条件时，可进入门派		290	110	1	71																						
3111	烈焰宗信物		18	1	7		1				1	烈焰宗的门派信物，灵根达到条件时，可进入门派		290	111	2	71																						
3112	玲珑阁信物		18	1	7		1				1	玲珑阁的门派信物，灵根达到条件时，可进入门派		290	112	3	71																						
3113	太上宗信物		18	1	7		1				1	太上宗的门派信物，灵根达到条件时，可进入门派		290	113	1	71																						
3114	大衍宗信物		18	1	8		1				1	大衍宗的门派信物，灵根达到条件时，可进入门派		290	114	2	81																						
3115	星帝宗信物		18	1	8		1				1	星帝宗的门派信物，灵根达到条件时，可进入门派		290	115	3	81																						
3116	轮回宗信物		18	1	8		1				1	轮回宗的门派信物，灵根达到条件时，可进入门派		290	116	4	81																						
3117	大禅寺信物		18	1	8		1				1	大禅寺的门派信物，灵根达到条件时，可进入门派		290	117	5	81																						
3118	镜空宗信物		18	1	8		1				1	镜空宗的门派信物，灵根达到条件时，可进入门派		290	118	1	81																						
3119	魔月宗信物		18	1	8		1				1	魔月宗的门派信物，灵根达到条件时，可进入门派		290	119	2	81																						
3120	天玑宗信物		18	1	8		1				1	天玑宗的门派信物，灵根达到条件时，可进入门派		290	120	3	81																						
3121	神禾宗信物		18	1	8		1				1	神禾宗的门派信物，灵根达到条件时，可进入门派		290	121	1	81																						
3122	[玄]无名秘诀十一卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十一卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1114																								
3123	[玄]无名秘诀十二卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十二卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1115																								
3124	[玄]无名秘诀十三卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十三卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1116																								
3125	[玄]无名秘诀十四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十四卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1117																								
3126	[玄]无名秘诀十五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十五卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1118																								
3127	[玄]无名秘诀十六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十六卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1119																								
3128	[玄]无名秘诀十七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十七卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1120																								
3129	[玄]无名秘诀十八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：[玄]《无名秘诀十八卷》。本卷内容开始可能蕴含大道规则，仔细推演，可窥探大道门槛。		153	1121																								
3130	太一心法		10	1	10		1		400	4000	30	使用后，可以学到功法：《太一心法》。		157	1122																								
3131	太初心法		10	1	10		1		400	4000	30	使用后，可以学到功法：《太初心法》。		157	1123																								
3132	太玄心法		10	1	10		1		400	4000	30	使用后，可以学到功法：《太玄心法》。		157	1124																								
3133	太真心法		10	1	10		1		400	4000	30	使用后，可以学到功法：《太真心法》。		157	1125																								
