level_XBXXZ	neednum_XBXXZ	exp_XBXXZ	itemid_XBXXZ	text_XBXXZ
453	3	100400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
454	3	100600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
455	3	100800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
456	3	101000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
457	3	101200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
458	3	101400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
459	3	101600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
460	3	101800000	2989	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
461	3	102000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
462	3	102200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
463	3	102400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
464	3	102600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
465	3	102800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
466	3	103000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
467	3	103200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
468	3	103400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
469	3	103600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
470	3	103800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
471	3	104000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
472	3	104200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
473	3	104400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
474	3	104600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
475	3	104800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
476	3	105000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
477	3	105200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
478	3	105400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
479	3	105600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
480	3	105800000	2990	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
481	3	106000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
482	3	106200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
483	3	106400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
484	3	106600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
485	3	106800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
486	3	107000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
487	3	107200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
488	3	107400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
489	3	107600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
490	3	107800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
491	3	108000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
492	3	108200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
493	3	108400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
494	3	108600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
495	3	108800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
496	3	109000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
497	3	109200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
498	3	109400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
499	3	109600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
500	3	109800000	2991	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
501	3	110000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
502	3	110200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
503	3	110400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
504	3	110600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
505	3	110800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
506	3	111000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
507	3	111200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
508	3	111400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
509	3	111600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
510	3	111800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
511	3	112000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
512	3	112200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
513	3	112400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
514	3	112600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
515	3	112800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
516	3	113000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
517	3	113200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
518	3	113400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
519	3	113600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
520	3	113800000	2992	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
521	3	114000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
522	3	114200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
523	3	114400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
524	3	114600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
525	3	114800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
526	3	115000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
527	3	115200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
528	3	115400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
529	3	115600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
530	3	115800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
531	3	116000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
532	3	116200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
533	3	116400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
534	3	116600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
535	3	116800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
536	3	117000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
537	3	117200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
538	3	117400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
539	3	117600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
540	3	117800000	2993	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
541	4	118000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
542	4	118200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
543	4	118400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
544	4	118600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
545	4	118800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
546	4	119000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
547	4	119200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
548	4	119400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
549	4	119600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
550	4	119800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
551	4	120000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
552	4	120200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
553	4	120400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
554	4	120600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
555	4	120800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
556	4	121000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
557	4	121200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
558	4	121400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
559	4	121600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
560	4	121800000	2994	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
561	4	122000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
562	4	122200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
563	4	122400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
564	4	122600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
565	4	122800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
566	4	123000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
567	4	123200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
568	4	123400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
569	4	123600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
570	4	123800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
571	4	124000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
572	4	124200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
573	4	124400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
574	4	124600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
575	4	124800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
576	4	125000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
577	4	125200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
578	4	125400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
579	4	125600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
580	4	125800000	2995	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
581	4	126000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
582	4	126200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
583	4	126400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
584	4	126600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
585	4	126800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
586	4	127000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
587	4	127200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
588	4	127400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
589	4	127600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
590	4	127800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
591	4	128000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
592	4	128200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
593	4	128400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
594	4	128600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
595	4	128800000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
596	4	129000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
597	4	129200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
598	4	129400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
599	4	129600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
600	4	129800000	2996	茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，大有收获！修为增加了：{2}，同时领悟了一套新的修炼秘诀：《{3}》
601	4	130000000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
602	4	130200000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
603	4	130400000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
604	4	130600000		茶香渺渺，{0}道心清明，静心感悟天道。过往的修炼经历浮现脑海，经过一番感悟，{1}道心愈发坚定，于修炼大道上，略有收获！修为增加了：{2}
