ID_XBXXZ	Name_XBXXZ	FiveElements_XBXXZ	Level_XBXXZ	Type_XBXXZ	Effect_XBXXZ	LevelLimit_XBXXZ	UpType_XBXXZ	InitValue_XBXXZ	UpdataValue_XBXXZ	Cost2_XBXXZ	Cost3_XBXXZ	Cost4_XBXXZ	Cost5_XBXXZ	Cost6_XBXXZ	Cost7_XBXXZ	Cost8_XBXXZ	Cost9_XBXXZ	Cost10_XBXXZ
776	乱魂秘诀	4	9	中立	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
777	黑绳秘诀	5	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
778	寂静秘诀	1	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
779	血莲秘诀	2	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
780	血池秘诀	3	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
781	哀嚎秘诀	4	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
782	阴灵秘诀	5	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
783	怨魂秘诀	1	9	中立	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
784	冥冬秘诀	2	9	中立	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
785	永夜秘诀	3	9	中立	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
786	寒冰秘诀	4	9	中立	修炼时每次增加修为	10	1	180	180	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
787	阿鼻秘诀	5	9	中立	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
788	阴阳秘诀	1	9	中立	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
789	红莲秘诀	2	9	中立	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
790	青莲秘诀	3	9	中立	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
791	冥王秘诀	4	9	中立	修炼时每次增加修为	10	1	240	240	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
792	剧毒秘诀	5	9	邪派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
793	火焰秘诀	1	9	邪派	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
794	诅咒秘诀	2	9	邪派	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
795	恐惧秘诀	3	9	邪派	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
796	深渊秘诀	4	9	邪派	修炼时每次增加修为	10	1	180	180	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
797	第六天秘诀	5	9	邪派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
798	魅惑秘诀	1	9	邪派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
799	黑暗秘诀	2	9	邪派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
800	毁灭秘诀	3	9	邪派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
801	阿修罗秘诀	4	9	邪派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
802	魔佛秘诀	5	9	邪派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
803	弃天秘诀	1	9	邪派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
804	血魔秘诀	2	9	邪派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
805	大天魔秘诀	3	9	邪派	修炼时每次增加修为	10	1	220	220	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
806	魔帝秘诀	4	9	邪派	修炼时每次增加修为	10	1	240	240	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
807	月音秘诀	2	4	中立	修炼时每次增加修为	4	1	15	15	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
808	阴罗真诀	3	6	邪派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
809	罗刹真诀	4	6	邪派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
810	七曜真诀	5	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
811	虹月真诀	1	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
812	无量真诀	2	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
813	星月真诀	3	6	邪派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
814	朝天真诀	4	6	邪派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
815	问道真诀	5	6	中立	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
816	清虚真诀	1	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
817	剑符真诀	2	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
818	御灵真诀	3	6	正派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
819	鬼灵真诀	4	6	邪派	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
820	迷月真诀	5	6	中立	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
821	圣水真诀	1	6	中立	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
822	万花真诀	2	7	中立	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
823	天星真诀	3	7	正派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
824	血魂真诀	4	7	邪派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
825	飞羽真诀	5	7	邪派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
826	千面真诀	1	7	邪派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
827	两仪真诀	2	7	正派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
828	灵虚真诀	3	7	正派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
829	血河真诀	4	7	邪派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
830	烈焰真诀	5	7	邪派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
831	玲珑真诀	1	7	正派	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
832	太上真诀	2	7	中立	增加自身生命	10	13	710	710	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
833	无名秘诀十一卷	1	10	邪派	修炼时每次增加修为	10	1	130	130	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
834	无名秘诀第二卷	2	8	邪派	修炼时每次增加修为	10	1	40	40	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
835	无名秘诀第三卷	3	9	正派	修炼时每次增加修为	10	1	50	50	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
836	无名秘诀第四卷	4	10	正派	修炼时每次增加修为	10	1	60	60	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
837	无名秘诀第五卷	5	10	邪派	修炼时每次增加修为	10	1	70	70	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
838	无名秘诀第六卷	1	10	邪派	修炼时每次增加修为	10	1	80	80	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
839	无名秘诀第七卷	2	10	邪派	修炼时每次增加修为	10	1	90	90	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
873	无名秘诀第八卷	3	10	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
874	无名秘诀第九卷	4	10	正派	修炼时每次增加修为	10	1	110	110	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
875	无名秘诀第十卷	5	10	邪派	修炼时每次增加修为	10	1	120	120	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
876	无名秘诀第一卷	1	7	邪派	修炼时每次增加修为	10	1	30	30	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
877	无名秘诀十二卷	2	10	邪派	修炼时每次增加修为	10	1	140	140	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
878	无名秘诀十三卷	3	10	正派	修炼时每次增加修为	10	1	150	150	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
879	无名秘诀十四卷	4	10	正派	修炼时每次增加修为	10	1	160	160	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
880	无名秘诀十五卷	5	10	邪派	修炼时每次增加修为	10	1	170	170	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
881	无名秘诀十六卷	3	10	正派	修炼时每次增加修为	10	1	180	180	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
882	无名秘诀十七卷	4	10	正派	修炼时每次增加修为	10	1	190	190	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
883	无名秘诀十八卷	5	10	邪派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
841	长生诀第一卷	5	7	中立	增加自身生命	10	13	650	650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
842	长生诀第二卷	1	8	中立	增加自身生命	10	13	750	750	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
843	长生诀第三卷	2	9	中立	增加自身生命	10	13	850	850	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
844	长生诀第四卷	3	10	正派	增加自身生命	10	13	950	950	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
845	长生诀第五卷	4	10	邪派	增加自身生命	10	13	1050	1050	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
846	长生诀第六卷	5	10	邪派	增加自身生命	10	13	1150	1150	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
847	长生诀第七卷	1	10	邪派	增加自身生命	10	13	1250	1250	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
848	长生诀第八卷	2	10	正派	增加自身生命	10	13	1350	1350	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
849	长生诀第九卷	3	10	正派	增加自身生命	10	13	1450	1450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
850	长生诀第十卷	4	10	邪派	增加自身生命	10	13	1550	1550	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
851	长生诀十一卷	5	10	邪派	增加自身生命	10	13	1650	1650	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
852	长生诀十二卷	1	10	正派	增加自身生命	10	13	1750	1750	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
853	长生诀十三卷	2	10	中立	增加自身生命	10	13	1850	1850	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
854	长生诀十四卷	3	10	正派	增加自身生命	10	13	1950	1950	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
855	长生诀十五卷	4	10	邪派	增加自身生命	10	13	2050	2050	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
856	长生诀十六卷	5	10	邪派	增加自身生命	10	13	2150	2150	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
857	长生诀十七卷	1	10	正派	增加自身生命	10	13	2250	2250	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
858	长生诀十八卷	2	10	中立	增加自身生命	10	13	2350	2350	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
859	残阳秘诀	1	1	正派	修炼时每次增加修为	10	1	1	1	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
860	紫霞神功	2	4	正派	修炼时每次增加修为	10	1	10	10	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
861	青云秘诀	3	5	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
862	残阳聚灵诀	4	1	正派	聚灵阵每次增加灵气	10	2	1	1	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
863	焚香聚灵诀	5	4	正派	聚灵阵每次增加灵气	10	2	10	10	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
864	青云聚灵诀	2	5	正派	聚灵阵每次增加灵气	10	2	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
865	鬼市秘诀第一卷	3	10	正派	修炼时每次增加修为	10	1	150	150	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
866	鬼市秘诀第二卷	3	11	正派	修炼时每次增加修为	10	1	200	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
867	鬼市秘诀第三卷	3	12	正派	修炼时每次增加修为	10	1	250	250	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
868	鬼市秘诀第四卷	3	13	正派	修炼时每次增加修为	10	1	300	300	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
869	鬼市秘诀第五卷	3	14	正派	修炼时每次增加修为	10	1	350	350	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
870	鬼市秘诀第六卷	3	15	正派	修炼时每次增加修为	10	1	400	400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
871	鬼市秘诀第七卷	3	16	正派	修炼时每次增加修为	10	1	450	450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
872	鬼市秘诀第八卷	3	17	正派	修炼时每次增加修为	10	1	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
884	鬼市秘诀第九卷	3	18	正派	修炼时每次增加修为	10	1	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
885	青云秘诀	3	5	正派	修炼时每次增加修为	10	1	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
900	御兽真诀	1	10	正派	可孵化、御使妖族类仙兽。	1	14											
901	御鬼真诀	2	10	邪派	可孵化、御使鬼族类仙兽。	1	14											
902	御魔真诀	3	10	邪派	可孵化、御使魔族类仙兽。	1	14											
903	御海真诀	4	10	中立	可孵化、御使海族类仙兽。	1	14											
904	御龙真诀	5	10	中立	可孵化、御使龙族类仙兽，该秘诀只有男性界主方可掌握。	1	14											
905	御凤真诀	1	10	中立	可孵化、御使凤族类仙兽，该秘诀只有女性界主方可掌握。	1	14											
906	御兽法诀	1	10	中立	凡人即可掌握的功法，可孵化、御使兽族类仙兽。	1	14											
907	万仙真诀	5	7	中立	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1001	大衍心法	5	8	正派	增加自身防御	10	5	86	86	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1002	星帝心法	5	8	邪派	增加自身防御	10	5	87	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1003	轮回心法	5	8	邪派	增加自身防御	10	5	88	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1004	大禅心法	5	8	邪派	增加自身防御	10	5	86	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1005	镜空心法	3	8	正派	增加自身防御	10	5	87	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1006	魔月心法	3	8	邪派	增加自身防御	10	5	88	89	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1007	天玑心法	3	8	邪派	增加自身防御	10	5	94	94	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1008	神禾心法	3	8	邪派	增加自身防御	10	5	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1009	大衍诀	5	8	正派	增加自身攻击	10	4	86	86	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1010	星帝诀	1	8	邪派	增加自身攻击	10	4	87	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1011	轮回诀	2	8	邪派	增加自身攻击	10	4	88	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1012	大禅诀	3	8	邪派	增加自身攻击	10	4	86	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1013	镜空诀	4	8	正派	增加自身攻击	10	4	87	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1014	魔月诀	5	8	邪派	增加自身攻击	10	4	88	89	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1015	天玑诀	1	8	邪派	增加自身攻击	10	4	94	94	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1016	神禾诀	2	8	邪派	增加自身攻击	10	4	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1017	大衍遁术	3	8	正派	增加自身速度	10	3	86	86	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1018	星帝遁术	4	8	邪派	增加自身速度	10	3	87	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1019	轮回遁术	5	8	邪派	增加自身速度	10	3	88	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1020	大禅遁术	1	8	邪派	增加自身速度	10	3	86	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1021	镜空遁术	2	8	正派	增加自身速度	10	3	87	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1022	魔月遁术	3	8	邪派	增加自身速度	10	3	88	89	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1023	天玑遁术	4	8	邪派	增加自身速度	10	3	94	94	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1024	神禾遁术	5	8	邪派	增加自身速度	10	3	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1025	大衍身法	1	8	正派	增加自身闪避	10	10	86	86	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1026	星帝身法	2	8	邪派	增加自身闪避	10	10	87	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1027	轮回身法	3	8	邪派	增加自身闪避	10	10	88	87	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1028	大禅身法	4	8	邪派	增加自身闪避	10	10	86	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1029	镜空身法	5	8	正派	增加自身闪避	10	10	87	88	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1030	魔月身法	1	8	邪派	增加自身闪避	10	10	88	89	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1031	天玑身法	2	8	邪派	增加自身闪避	10	10	94	94	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1032	神禾身法	3	8	邪派	增加自身闪避	10	10	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1033	大衍真诀	3	8	正派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1034	星帝真诀	4	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1035	轮回真诀	5	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1036	大禅真诀	1	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1037	镜空真诀	2	8	正派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1038	魔月真诀	3	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1039	天玑真诀	4	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1040	神禾真诀	5	8	邪派	增加自身生命	10	13	500	500	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1041	大衍秘诀	3	8	正派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1042	星帝秘诀	4	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1043	轮回秘诀	3	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1044	大禅秘诀	4	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1045	镜空秘诀	3	8	正派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1046	魔月秘诀	4	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1047	天玑秘诀	3	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1048	神禾秘诀	4	8	邪派	修炼时每次增加修为	8	1	35	35	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1049	魔月大法	2	2	邪派	增加自身暴击	10	11	100	100	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1050	[真]长生诀第一卷	5	7	中立	增加自身生命	10	13	2400	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1051	[真]长生诀第二卷	1	8	中立	增加自身生命	10	13	2401	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1052	[真]长生诀第三卷	2	9	中立	增加自身生命	10	13	2402	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1053	[真]长生诀第四卷	3	10	正派	增加自身生命	10	13	2403	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1054	[真]长生诀第五卷	4	10	邪派	增加自身生命	10	13	2404	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1055	[真]长生诀第六卷	5	10	邪派	增加自身生命	10	13	2405	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1056	[真]长生诀第七卷	1	10	邪派	增加自身生命	10	13	2406	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1057	[真]长生诀第八卷	2	10	正派	增加自身生命	10	13	2407	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1058	[真]长生诀第九卷	3	10	正派	增加自身生命	10	13	2408	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1059	[真]长生诀第十卷	4	10	邪派	增加自身生命	10	13	2409	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1060	[真]长生诀十一卷	5	10	邪派	增加自身生命	10	13	2410	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1061	[真]长生诀十二卷	1	10	正派	增加自身生命	10	13	2411	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1062	[真]长生诀十三卷	2	10	中立	增加自身生命	10	13	2412	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1063	[真]长生诀十四卷	3	10	正派	增加自身生命	10	13	2413	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1064	[真]长生诀十五卷	4	10	邪派	增加自身生命	10	13	2414	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1065	[真]长生诀十六卷	5	10	邪派	增加自身生命	10	13	2415	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1066	[真]长生诀十七卷	1	10	正派	增加自身生命	10	13	2416	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1067	[真]长生诀十八卷	2	10	中立	增加自身生命	10	13	2417	2400	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1068	[玄]长生诀第一卷	5	7	中立	增加自身生命	10	13	2418	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1069	[玄]长生诀第二卷	1	8	中立	增加自身生命	10	13	2419	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1070	[玄]长生诀第三卷	2	9	中立	增加自身生命	10	13	2420	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1071	[玄]长生诀第四卷	3	10	正派	增加自身生命	10	13	2421	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1072	[玄]长生诀第五卷	4	10	邪派	增加自身生命	10	13	2422	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1073	[玄]长生诀第六卷	5	10	邪派	增加自身生命	10	13	2423	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1074	[玄]长生诀第七卷	1	10	邪派	增加自身生命	10	13	2424	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1075	[玄]长生诀第八卷	2	10	正派	增加自身生命	10	13	2425	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1076	[玄]长生诀第九卷	3	10	正派	增加自身生命	10	13	2426	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1077	[玄]长生诀第十卷	4	10	邪派	增加自身生命	10	13	2427	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1078	[玄]长生诀十一卷	5	10	邪派	增加自身生命	10	13	2428	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1079	[玄]长生诀十二卷	1	10	正派	增加自身生命	10	13	2429	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1080	[玄]长生诀十三卷	2	10	中立	增加自身生命	10	13	2430	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1081	[玄]长生诀十四卷	3	10	正派	增加自身生命	10	13	2431	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1082	[玄]长生诀十五卷	4	10	邪派	增加自身生命	10	13	2432	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1083	[玄]长生诀十六卷	5	10	邪派	增加自身生命	10	13	2433	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1084	[玄]长生诀十七卷	1	10	正派	增加自身生命	10	13	2434	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1085	[玄]长生诀十八卷	2	10	中立	增加自身生命	10	13	2435	2450	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1086	[真]无名秘诀第一卷	1	10	邪派	修炼时每次增加修为	10	1	201	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1087	[真]无名秘诀第二卷	2	8	邪派	修炼时每次增加修为	10	1	202	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1088	[真]无名秘诀第三卷	3	9	正派	修炼时每次增加修为	10	1	203	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1089	[真]无名秘诀第四卷	4	10	正派	修炼时每次增加修为	10	1	204	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1090	[真]无名秘诀第五卷	5	10	邪派	修炼时每次增加修为	10	1	205	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1091	[真]无名秘诀第六卷	1	10	邪派	修炼时每次增加修为	10	1	206	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
1092	[真]无名秘诀第七卷	2	10	邪派	修炼时每次增加修为	10	1	207	200	100	5000	25000	125000	625000	2600000	7800000	16000000	33000000
